title,link
"ironSource co-founder: ""There is no connection between the timing of the deal and the situation in the markets""",https://www.calcalistech.com/ctechnews/article/ryqvjsho9
ITHAX Acquisition Corp. Shareholders Approve Business Combination with Mondee,https://www.citybiz.co/article/294097/ithax-acquisition-corp-shareholders-approve-business-combination-with-mondee/
Marketing Industry Mergers and Acquisitions Continue Record Growth Despite Economic Headwinds,https://www.wsj.com/articles/marketing-industry-mergers-and-acquisitions-continue-record-growth-despite-economic-headwinds-11658347977
"Mergers destroy value. Without reform, nothing will change",https://www.ft.com/content/97138e17-a1dc-401f-b913-bfeed07666fa
The Merger & Acquisition Leader’s Sub-Playbook #5 - Governance,https://www.forbes.com/sites/georgebradt/2022/07/26/the-merger--acquisition-leaders-sub-playbook-5governance/
M&A in Payments Sector Down but Not Out,https://www.pymnts.com/acquisitions/2022/mergers-payments-sector-down-not-out/
New Era Merger & Acquisition Strategies,https://www.deloitte.com/ng/en/issues/resilience/gx-charting-new-horizons.html
Inside Bain’s M&A Midyear Update 2022,https://www.bain.com/insights/inside-bains-2022-m-and-a-midyear-update-webinar/
Mergers & Acquisitions Names PE Innovators in ESG,https://www.themiddlemarket.com/uncategorized/2022-private-equity-innovators-in-esg-mergers-acquisitions-names-10-pe-innovators-in-esg
Acquirer Mispricing and Payment Choices – The FinReg Blog,https://sites.duke.edu/thefinregblog/2022/07/22/acquirer-mispricing-and-payment-choices/
How M&A revenue synergies can sweeten digital transactions,https://www.ey.com/en_us/insights/strategy/how-m-a-revenue-synergies-can-sweeten-digital-deals
What Practice Owners Need to Know When Considering a Sale or Merger,https://www.dermatologytimes.com/view/what-practice-owners-need-to-know-when-considering-a-sale-or-merger
Ron Mason Joins Colliers,https://www.colliers.com/en/news/salt-lake-city/ron-mason-joins-colliers-utah
SAP Acquires Analytics Firm Askdata -,https://www.channele2e.com/news/sap-acquires-analytics-askdata
"7 months after announcing a pivot to drug discovery, Zymergen is acquired by Ginkgo",https://www.fiercebiotech.com/biotech/seven-months-after-announcing-pivot-drug-discovery-zymergen-acquired-ginkgo
Amazon scoops up primary care company One Medical in deal valued at $3.9B,https://www.fiercehealthcare.com/health-tech/amazon-shells-out-39b-primary-care-startup-one-medical
Tech firms face more regulation after moves to stop ‘killer’ acquisitions – but innovation could also be under threat,https://theconversation.com/tech-firms-face-more-regulation-after-moves-to-stop-killer-acquisitions-but-innovation-could-also-be-under-threat-187278
"Why do so many company mergers fail, new book asks",https://www.cam.ac.uk/news/why-do-so-many-company-mergers-fail-new-book-asks
New Era Merger & Acquisition Strategies,https://www.deloitte.com/cy/en/issues/resilience/gx-charting-new-horizons.html
RLDatix Acquires Galen Healthcare Solutions -,https://www.channele2e.com/news/rldatix-acquires-galen
Weil Advised Getty Images in its $4.8B Business Combination with CC Neuberger Principal Holdings II,https://www.weil.com/articles/weil-advised-getty-images-in-4-point-8b-business-combination-with-cc-neuberger-principal-holdings-ii
"Two Universities Team Up to Stay Alive, But Stop Short of Merging",https://www.edsurge.com/news/2022-07-26-two-universities-team-up-to-stay-alive-but-stop-short-of-merging
"J&J focuses on strengthening MedTech business, dampens M&A talk",https://www.massdevice.com/johnson-johnson-medtech-mergers-acquisitions/
Milton Industries Acquires Casey Tools and Lock Technologies,https://www.inddist.com/mergers-acquisitions/news/22353485/milton-industries-acquires-casey-tools-and-lock-technologies
IBM Partner Nexion Buys New Zealand IT Provider Aiscorp and Silicon Systems -,https://www.channele2e.com/news/ibm-nexion-buys-aiscorp-silicon-systems
Gartner CFO and CEO Survey Shows M&A and Sustainability Are First Areas to Face Cuts,https://www.gartner.com/en/newsroom/press-releases/2022-07-25-gartner-cfo-and-ceo-survey-shows-manda-and-sustainability-are-first-areas-to-face-cuts
Sector trends - July 2022: Asset/Wealth Management,https://www.whitecase.com/insight-our-thinking/sector-trends-july-2022-assetwealth-management
Higginbotham swoops for Texas firm,https://www.insurancebusinessmag.com/us/news/mergers-acquisitions/higginbotham-swoops-for-texas-firm-414104.aspx
What Amazon's $4B One Medical play reveals about its healthcare ambitions,https://www.fiercehealthcare.com/health-tech/how-amazons-one-medical-deal-could-boost-its-healthcare-ambitions-and-heat-competition
"Hanwha Aerospace, Hanwha Defense likely to merge",https://www.kedglobal.com/mergers-acquisitions/newsView/ked202207250008
"Accenture Acquires ServiceNow, Microsoft, SAP Cloud Consultancy Solvera -",https://www.channele2e.com/news/accenture-acquires-servicenow-microsoft-sap-cloud-consultancy-solvera
Ginkgo to acquire synbio competitor Zymergen,https://cen.acs.org/business/mergers-&-acquisitions/Ginkgo-acquire-synbio-competitor-Zymergen/100/web/2022/07
Mergers & acquisitions on rise as startups diversify into newer spaces,https://www.business-standard.com/article/companies/mergers-acquisitions-on-rise-as-startups-diversify-into-newer-spaces-122072601217_1.html
GPM Completes Acquisition of Quarles Assets,https://cspdailynews.com/mergers-acquisitions/gpm-completes-acquisition-quarles-assets
China’s Delegated Review of Certain Merger Control Filings,https://www.clearyantitrustwatch.com/2022/07/chinas-delegated-review-of-certain-merger-control-filings/
Private equity firms pounce to take companies private,https://www.reuters.com/business/private-equity-firms-pounce-take-companies-private-2022-07-21/
Catholic hospitals' growth impacts reproductive healthcare,https://www.modernhealthcare.com/mergers-acquisitions/catholic-hospitals-growth-impacts-reproductive-healthcare
Sector trends - July 2022: Payments,https://www.whitecase.com/insight-our-thinking/sector-trends-july-2022-payments
ArchiMed completes $1.2B acquisition of Natus Medical,https://www.massdevice.com/archimed-acquisition-natus-medical/
Rollins Expands UK Operations with Europest Acquisition,https://www.pctonline.com/news/rollins-acquires-europest-expands-uk-operations/
"Nokia Sparks PE Interest, Sets Sights on Potential Sale of Managed Services Business",https://www.channelfutures.com/mergers-acquisitions/nokia-sparks-pe-interest-sets-sights-on-potential-sale-of-managed-services-business
Ericsson Completes $6.2 Billion Vonage Acquisition,https://www.channelfutures.com/mergers-acquisitions/ericsson-completes-6-2-billion-vonage-acquisition
Nomura co-head of investment banking foresees huge rise in ESG dealmaking,https://www.ft.com/content/9b457a73-719f-47b4-81a1-ff55479876ad
Could the FTC block a Merck-Seagen merger? M&A consultant says no,https://www.fiercepharma.com/pharma/could-ftc-block-merck-seagen-merger-ma-consultant-says-no
Meet the young stars of M&A,https://www.fnlondon.com/articles/banking-rising-stars-deals-mergers-and-acquisitions-ibd-bankers-20220726
Infrastructure M&A: Navigating known risks part three,https://www.marsh.com/en-gb/services/private-equity-mergers-acquisitions/insights/infrastructure-m-and-a-navigating-known-risks-part-three.html
7-Eleven & Speedway Deal Leads to Corporate Restructuring,https://csnews.com/7-eleven-speedway-deal-leads-corporate-restructuring
Amazon and One Medical agree to acquisition of One Medical,https://www.aboutamazon.com/news/company-news/amazon-and-one-medical-sign-an-agreement-for-amazon-to-acquire-one-medical
The coveted 'O' word for advisors (no Wall Street boosts needed),https://www.financial-planning.com/list/schwab-2022-benchmarking-study-shows-organic-ria-growth
Delta Galil Acquires Apparel Brand Organic Basics for Undisclosed Amount,https://wwd.com/business-news/mergers-acquisitions/delta-galil-buys-organic-basics-1235262393/
Europe’s banks emerge from the COVID-19 pandemic resolute in their ambitions,https://www.whitecase.com/insight-our-thinking/europes-banks-emerge-covid-19-pandemic-resolute-their-ambitions
Sector trends - July 2022: Stock Exchanges/Trading Venues,https://www.whitecase.com/insight-our-thinking/sector-trends-july-2022-stock-exchangestrading-venues
"FaZe Clan, a Leading Gaming, Lifestyle and Media Brand, Completes Business Combination with B. Riley Principal 150 Merger Corp.",https://www.prnewswire.com/news-releases/faze-clan-a-leading-gaming-lifestyle-and-media-brand-completes-business-combination-with-b-riley-principal-150-merger-corp-301589893.html
"Sourcepass Acquires Two More MSPs, Looks At Future M&A",https://www.crn.com/news/managed-services/sourcepass-acquires-two-more-msps-looks-at-future-m-a
Middleby expands vacuum packaging capabilities with acquisition,https://www.petfoodprocessing.net/articles/16004-middleby-expands-vacuum-packaging-capabilities-with-acquisition
Australian medical management platform MedAdvisor to acquire medicines info provider GuildLink,https://www.mobihealthnews.com/news/anz/australian-medical-management-platform-medadvisor-acquire-medicines-info-provider-guildlink
Sector trends - July 2022: Brokers/Corporate Finance,https://www.whitecase.com/insight-our-thinking/sector-trends-july-2022-brokerscorporate-finance
ZyVersa Therapeutics to Become a Publicly Traded Biopharma Company via Merger with Larkspur Health Acquisition Corp.,https://www.prnewswire.com/news-releases/zyversa-therapeutics-to-become-a-publicly-traded-biopharma-company-via-merger-with-larkspur-health-acquisition-corp-301590525.html
GCM Mining and Aris Gold agree on merger,https://www.mining-technology.com/news/gcm-aris-gold-merger/
Au Bon Pain owner Ampex Brands acquires fast-casual Bellagreen,https://www.nrn.com/mergers-acquisitions/au-bon-pain-owner-ampex-brands-acquires-fast-casual-bellagreen
"After decades on the NYSE, prosthetics maker Hanger to go private in $1.2B buyout",https://www.fiercebiotech.com/medtech/after-decades-nyse-prosthetics-maker-hanger-go-private-12b-buyout
Sustainability and M&A in Machinery,https://www.bain.com/insights/sustainability-and-m-and-a-in-machinery-video/
Sector trends - July 2022: Specialty Finance/Marketplace Lending,https://www.whitecase.com/insight-our-thinking/sector-trends-july-2022-specialty-financemarketplace-lending
Illumina vs European Commission: the EU General Court endorses the Commission’s new approach to Article 22 EUMR allowing the capture of mergers below the thresholds,https://www.orrick.com/en/Insights/2022/07/Illumina-vs-European-Commission-the-EU-General-Court-endorses-the-Commissions-new-approach-to-Artic
Littelfuse Acquires C&K Switches,https://www.inddist.com/mergers-acquisitions/news/22340517/littelfuse-acquires-ck-switches
Sector trends - July 2022: Consumer Finance,https://www.whitecase.com/insight-our-thinking/sector-trends-july-2022-consumer-finance
When TSAs for HR services are thorny,https://www.wtwco.com/en-eg/insights/2022/07/when-tsas-for-hr-services-are-thorny
McDonald’s Buys Out Storied Franchisee Caspers Company,https://www.franchisetimes.com/franchise_mergers_and_acquisitions/mcdonald-s-buys-out-storied-franchisee-caspers-company/article_290a6aa6-06da-11ed-8d38-5339eea7ca7a.html
Daewoo Shipbuilding may split up to find new owners,https://www.kedglobal.com/mergers-acquisitions/newsView/ked202207250003
ARKO Finalizes Acquisition of Quarles Petroleum Assets,https://csnews.com/arko-finalizes-acquisition-quarles-petroleum-assets
Kazakhstan Law News Digest for June 2022,https://www.whitecase.com/insight-alert/kazakhstan-law-news-digest-june-2022
POSCO Int'l tipped to merge with affiliated LNG terminal firm,https://www.kedglobal.com/mergers-acquisitions/newsView/ked202207200010
Cargill and Continental Grain Complete Acquisition of Sanderson Farms,https://www.prnewswire.com/news-releases/cargill-and-continental-grain-complete-acquisition-of-sanderson-farms-301591735.html
Mondee closes SPAC merger with ITHAX Acquisition Corp,https://shorttermrentalz.com/news/mondee-spac-merger-public/
‘The Great Consolidation’: Is Europe’s airline industry consolidating?,https://www.aerotime.aero/articles/31504-great-consolidation-perfect-storm-europe-airline-industry
Satellite firm bailed out by UK to be taken over by French rival,https://www.theguardian.com/business/2022/jul/24/oneweb-satellite-firm-bailed-out-by-uk-to-be-taken-over-by-french-rival
The long-awaited arrival of Europe’s new breed of decacorns,https://www.whitecase.com/insight-our-thinking/long-awaited-arrival-europes-new-breed-decacorns
"Gary Boss, Latham & Watkins LLP",https://www.crainsnewyork.com/people-on-the-move/gary-boss-0
Former Goldman Sachs Banker Charged in Insider-Trading Scheme,https://www.wsj.com/articles/former-goldman-sachs-banker-charged-in-insider-trading-scheme-11658774443
"Sanderson Farms, Wayne Farms merger completed",https://www.wattagnet.com/broilers-turkeys/article/15536186/sanderson-farms-wayne-farms-merger-completed
Deals Of The Day: The Latest In Wealth Management M&A – Saltus Group,https://www.wealthbriefing.com/html/article.php/Deals-Of-The-Day%3A-The-Latest-In-Wealth-Management-M%26A-%E2%80%93-Saltus-Group?id=195170
How a Pass-Through Entity Tax Deduction Can Affect an M&A Deal,https://news.bloombergtax.com/tax-insights-and-commentary/how-a-pass-through-entity-tax-deduction-can-affect-an-m-a-deal
Twitter to hold Sept. 13 special meeting for vote on Musk merger,https://www.washingtonexaminer.com/news/1160245/twitter-to-hold-sept-13-special-meeting-for-vote-on-musk-merger/
Rockland Trust Still Open to M&A Opportunities,https://bankerandtradesman.com/rockland-trust-still-open-to-ma-opportunities/
